EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
324.3,117.57222,6,500.96352779058236,188,191.72482752799988,59338,0.0,3.9572372,0.9520034082233906,0.008120876,0.047761567,0.047761567
230.75,98.04293,9,407.8611938476214,197,195.19235253334045,60394,0.0,3.9327013,0.8182642161846161,0.009392248,0.046769954,0.046769954
170.675,88.331436,8,346.06376950301666,205,198.8764669895172,61482,0.0,3.9080887,0.9135206490755081,0.00825775,0.057519283,0.057519283
143.925,86.39613,8,322.1827002755505,213,202.3071575164795,62564,0.0,3.9005756,0.9654424861073494,0.008137558,0.04673436,0.04673436
139.65,86.990746,7,321.5959854444289,220,205.78369164466858,63554,0.0,3.9174268,0.9912753691896796,0.008679544,0.04710439,0.04710439
132.225,84.411736,8,309.78890148813105,228,209.2405834197998,64627,0.0,3.857538,0.9681214317679405,0.008858535,0.05133389,0.05133389
135.325,84.21488,8,320.41217445951344,236,212.70633578300476,65704,0.0,3.816504,0.988891115412116,0.008566558,0.04865082,0.04865082
135.375,81.933365,7,325.0820163651091,243,216.43469071388245,66657,0.0,3.8106084,0.9938027299940586,0.009098659,0.047817245,0.047817245
135.95,80.68095,8,333.6453832800511,251,219.9146068096161,67711,0.0,3.7784135,0.9921022048220038,0.009342089,0.04718993,0.04718993
134.575,78.03853,8,336.3444654100748,259,223.3699972629547,68793,0.0,3.744415,0.9829575065523386,0.008678167,0.047623023,0.047623023
132.9,75.381996,8,336.53668192244584,267,226.90287709236145,69831,0.0,3.6755676,0.8850172162055969,0.009935427,0.04410334,0.04410334
130.9,72.75725,9,336.41185889327693,276,230.32606410980225,70940,0.0,3.5982585,0.8949617519974709,0.010391325,0.050649412,0.050649412
130.825,71.20054,7,338.95388363755285,283,234.05369448661804,71890,0.0,3.551026,0.9858180470764637,0.008974599,0.055955663,0.055955663
133.15,71.56018,7,348.0744016583288,290,237.47840094566345,72888,0.0,3.5382063,0.9893695376813412,0.008823724,0.06332966,0.06332966
133.8,71.15514,7,352.13117623113715,297,240.94859313964844,73884,0.0,3.5756161,0.9877486675977707,0.008948093,0.07054077,0.07054077
132.85,70.42811,8,354.1409742992564,305,244.40855646133423,74872,0.0,3.5954669,0.8845929354429245,0.009208402,0.042467944,0.042467944
136.775,72.37674,7,367.15465106648514,312,247.87552452087402,75876,0.0,3.5783076,0.9914601482450962,0.010275664,0.062045977,0.062045977
137.075,74.123505,8,372.05491524912287,320,251.61138534545898,76975,0.0,3.5747745,0.9929243815131485,0.010071581,0.060212042,0.060212042
132.725,72.36589,8,357.9612244459242,328,255.0827615261078,77916,0.0,3.5095515,0.8177965432405472,0.009017894,0.050147858,0.050147858
133.425,73.46437,7,357.81783293106,335,258.54679465293884,78947,0.0,3.4679193,0.9868625346571207,0.009863425,0.060675368,0.060675368
135.225,75.500565,8,354.03375745154096,343,261.9647042751312,80108,0.0,3.4723287,0.967215184122324,0.009323014,0.07010813,0.07010813
138.6,79.56484,7,358.4534783470594,350,265.35824704170227,81132,0.0,3.4405434,0.9621690772473812,0.008177371,0.055747762,0.055747762
140.325,82.05672,7,358.6456051793217,357,269.0667054653168,82170,0.0,3.4154427,0.9841533470898867,0.00921979,0.068428814,0.068428814
145.175,86.865616,7,370.2943304629449,364,272.4890582561493,83159,0.0,3.3541563,0.9863835321739316,0.009942207,0.058066368,0.058066368
139.05,85.349266,9,347.2096597351581,373,275.9124665260315,84214,0.0,3.302462,0.7374851107597351,0.009741634,0.049064565,0.049064565
137.35,86.812355,8,340.8173406266168,381,279.36142921447754,85305,0.0,3.3000257,0.9034589007496834,0.010013143,0.058683198,0.058683198
132.0,83.5847,8,319.8295532505326,389,282.8140745162964,86302,0.0,3.259622,0.8003816604614258,0.010045156,0.061422125,0.061422125
132.25,85.0215,6,320.5247139604013,395,286.5175054073334,87145,0.0,3.22979,0.9563499204814434,0.009305801,0.06421948,0.06421948
133.2,85.90584,7,319.28722126375476,402,289.96273922920227,88205,0.0,3.235831,0.9831085335463285,0.0095942635,0.06327831,0.06327831
137.3,89.34489,6,330.3452537236907,408,293.4224855899811,89164,0.0,3.2179031,0.9853694848716259,0.01043104,0.08010252,0.08010252
145.45,97.76622,6,354.2790036532995,414,296.8874638080597,90188,0.0,3.187345,0.8696119338274002,0.009021901,0.08027591,0.08027591
148.8,100.74748,4,364.3991057681268,418,300.33741545677185,90898,0.0,3.1175513,0.8425005376338959,0.010932803,0.057464544,0.057464544
158.5,108.97884,5,392.38709602039546,423,304.0426104068756,91821,0.0,3.109927,0.8922882452607155,0.008577547,0.055052638,0.055052638
168.8,120.69202,5,424.35396244334333,428,307.58535075187683,92924,0.0,3.1590905,0.7978549301624298,0.008703258,0.06277777,0.06277777
182.35,138.37161,4,467.5295389835348,432,311.0239086151123,94015,0.0,3.1295087,0.806263655424118,0.008619707,0.06004263,0.06004263
196.3,157.01788,4,504.2858357403942,436,314.44655752182007,95154,0.0,3.127962,0.01601564884185791,0.008916304,0.056070514,0.056070514
200.775,160.0714,5,514.9868122105419,441,317.9020953178406,96095,0.0,3.134554,0.7718976736068726,0.009776886,0.057208344,0.057208344
209.6,167.79527,3,538.6741352796691,444,321.5807566642761,96913,0.0,3.1180494,0.8166525214910507,0.009553345,0.058494806,0.058494806
221.475,182.25906,2,574.1983038478012,446,324.9858465194702,97733,0.0,3.0940933,0.8055976182222366,0.008954943,0.047889337,0.047889337
243.675,210.69536,4,638.2676988849698,450,328.46209049224854,99204,0.0,3.0538638,0.8127431124448776,0.008654965,0.049119405,0.049119405
262.025,228.48575,3,688.9519421490902,453,331.87277936935425,100419,0.0,3.050387,0.8056103587150574,0.009612307,0.050980728,0.050980728
268.05,231.2791,2,700.6321672436179,455,335.2885220050812,101058,0.0,3.0257244,0.8193660974502563,0.00915331,0.044488702,0.044488702
286.725,247.96494,2,750.1211846108399,457,338.969126701355,102125,0.0,3.09744,0.4695122241973877,0.009519563,0.0423186,0.0423186
305.15,261.80807,3,797.2765340651337,460,342.38792514801025,103442,0.0,3.090698,0.6881921589374542,0.009267046,0.051143505,0.051143505
325.725,277.01157,1,852.1048850753134,461,345.8070468902588,104442,0.0,3.0495908,0.1357264518737793,0.009202926,0.03853129,0.03853129
339.15,287.45114,2,892.9524082519667,463,349.22174072265625,105387,0.0,3.0134072,0.7257849872112274,0.009828328,0.04479653,0.04479653
358.025,298.4142,1,943.6351280645162,464,352.6219525337219,106387,0.0,3.1022317,0.4375739097595215,0.009918223,0.049304835,0.049304835
362.8,298.23724,2,953.6573938629106,466,356.7121846675873,107052,0.0,3.1384182,0.8302056938409805,0.008963239,0.050068628,0.050068628
383.45,312.06662,1,1013.9290177996284,467,360.1785502433777,108052,0.0,3.1764448,0.5337622761726379,0.009233004,0.050929036,0.050929036
390.65,314.8418,1,1037.2692744946878,468,363.4397804737091,108550,0.0,3.0964565,0.9317576289176941,0.009664654,0.058448896,0.058448896
414.75,320.98434,2,1103.3607546573965,470,366.8188691139221,110138,0.0,3.0729582,0.7865655720233917,0.008710271,0.039662763,0.039662763
437.05,326.5978,2,1164.99439493794,472,370.28717732429504,111497,0.0,3.015931,0.9113804474473,0.011349972,0.06374024,0.06374024
450.65,325.24225,1,1200.715392748091,473,374.00453519821167,112497,0.0,2.9909585,0.3473823070526123,0.008726895,0.047115237,0.047115237
472.575,330.6084,2,1267.7576240024039,475,377.4705493450165,113827,0.0,3.0238724,0.9324395880103111,0.009901332,0.060002267,0.060002267
491.825,336.16376,1,1321.5110844914675,476,380.9236855506897,114827,0.0,3.0114214,0.48451197147369385,0.010292027,0.056354374,0.056354374
502.25,339.1164,2,1355.33885470473,478,384.3452477455139,115647,0.0,2.922982,0.9395348094403744,0.009869166,0.05278872,0.05278872
522.85,348.7885,1,1417.0299470557222,479,387.7801077365875,116636,0.0,2.929441,0.9535545967519283,0.009299995,0.052100502,0.052100502
546.075,357.07593,2,1486.3327162440016,481,391.5034852027893,117938,0.0,2.8967977,0.9196166545152664,0.009657586,0.056542907,0.056542907
558.475,359.121,2,1526.4852637922972,483,394.9758529663086,119000,0.0,2.9151614,0.9735270366072655,0.009257901,0.06767965,0.06767965
577.175,363.34964,1,1578.5853995676632,484,398.36835741996765,120000,0.0,2.9193752,0.13779103755950928,0.009807849,0.04270687,0.04270687
596.4,369.19403,1,1638.5987250947976,485,401.71450328826904,121000,0.0,2.926613,0.8855762556195259,0.009708337,0.057577316,0.057577316
603.15,366.30893,1,1664.0481066075233,486,405.1204948425293,121859,0.0,2.880074,0.8467390090227127,0.009635342,0.049898766,0.049898766
611.175,354.61874,2,1693.6187925980273,488,408.8090558052063,123178,0.0,2.8182065,0.9142636954784393,0.013421839,0.06305796,0.06305796
620.825,354.79047,2,1730.9285531719847,490,412.2408516407013,124037,0.0,2.8242407,0.9750198926776648,0.010442711,0.065320104,0.065320104
631.225,355.85074,2,1775.4291925209357,492,415.65280747413635,125277,0.0,2.709054,0.747491866350174,0.010087169,0.05372052,0.05372052
645.65,357.64713,2,1830.6316095062807,494,419.07729053497314,126453,0.0,2.7409694,0.9291749447584152,0.0100654345,0.049735267,0.049735267
635.475,339.29953,3,1813.800378768156,497,422.49678921699524,127544,0.0,2.7034295,0.6538234353065491,0.010977659,0.055189945,0.055189945
647.925,340.55396,1,1859.3210616110869,498,426.18793630599976,128544,0.0,2.7575579,-0.081992506980896,0.011481083,0.042829983,0.042829983
656.225,338.2944,1,1891.7421512975511,499,429.60057616233826,129544,0.0,2.7761543,0.23525995016098022,0.010061791,0.030784337,0.030784337
677.55,349.35425,1,1961.753444228872,500,433.00271940231323,130544,0.0,2.7375822,0.8875565230846405,0.009928877,0.04896615,0.04896615
677.55,342.4859,1,1973.1688740346533,501,436.4271194934845,131544,0.0,2.7664185,0.06480413675308228,0.009478449,0.03677194,0.03677194
676.3,333.4702,1,1975.2986268923894,502,439.8083791732788,132308,0.0,2.7519116,0.9373956322669983,0.010005004,0.055378802,0.055378802
